"NPA","CO Code (NXX)","Status","Exchange Area","Province","Company","OCN","Remarks"
942,840,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,841,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,842,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,843,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,844,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,845,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,846,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,847,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,848,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,849,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,850,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,851,"Not Available",,,,,"Not available iaw Section 3.7 of CO Code Guidelines: Future Canadian Geographic NPA"
942,852,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,853,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,854,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,855,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,856,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,857,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,858,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,859,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,860,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,861,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,862,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,863,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,864,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,865,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,866,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,867,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,868,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,869,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,870,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,871,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,872,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,873,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,874,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,875,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,876,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,877,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,878,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,879,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,880,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,881,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,882,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,883,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,884,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,885,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,886,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,887,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,888,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,889,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,890,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,891,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,892,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,893,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,894,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,895,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,896,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,897,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,898,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,899,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,900,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,901,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,902,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,903,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,904,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,905,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,906,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,907,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,908,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
